parent.pop,elevation.group,elev_m,timeframe,year,month,grwssn_length,cwd,pck,ppt,tmn,tmx
TM2,low,379.1526973,historic,1982,11,11,14.87,0,396.81,7.8,16.48
TM2,low,379.1526973,historic,1982,12,11,0,0,293.69,4.86,12.38
TM2,low,379.1526973,historic,1982,1,11,3.91,2.98,200.65,0.8,9.66
TM2,low,379.1526973,historic,1982,2,11,0,0,143.52,4.17,14.99
TM2,low,379.1526973,historic,1982,3,11,0,0,260.55,4.53,13.96
TM2,low,379.1526973,historic,1982,4,11,0,0,210.34,6.27,17.76
TM2,low,379.1526973,historic,1982,5,11,0,0,2.57,10.86,27.4
TM2,low,379.1526973,historic,1982,6,11,0,0,26.12,12.32,27.8
TM2,low,379.1526973,historic,1982,7,11,0,0,3.11,15.31,31.92
TM2,low,379.1526973,historic,1982,8,11,160.03,0,1.23,15.52,32.54
TM2,low,379.1526973,historic,1983,10,11,50.64,0,173.69,9.88,22.8
TM2,low,379.1526973,historic,1983,11,11,15.88,0,256.07,4.22,13.67
TM2,low,379.1526973,historic,1983,12,11,2.54,0,190.19,2.35,12.46
TM2,low,379.1526973,historic,1983,1,11,4.04,0,237.92,3.03,12.19
TM2,low,379.1526973,historic,1983,2,11,0,0,321.94,4.89,13.75
TM2,low,379.1526973,historic,1983,3,11,0,0,441.56,5.75,14
TM2,low,379.1526973,historic,1983,4,11,0,0,160.77,5.33,16.6
TM2,low,379.1526973,historic,1983,5,11,0,0,22.03,9.74,25.29
TM2,low,379.1526973,historic,1983,6,11,0.65,0,15.54,12.42,29.4
TM2,low,379.1526973,historic,1983,7,11,0,0,2.54,13.62,31.16
TM2,low,379.1526973,historic,1983,8,11,156.2,0,2.32,16.1,32.62
TM2,low,379.1526973,historic,1984,10,8,59.19,0,52.73,10.74,24.94
TM2,low,379.1526973,historic,1984,11,8,22.09,0,368.38,5.3,14.68
TM2,low,379.1526973,historic,1984,12,8,0,0,442.3,4.54,11.25
TM2,low,379.1526973,historic,1984,1,8,14.5,0,16.91,2.57,13.87
TM2,low,379.1526973,historic,1984,2,8,6.17,0,147.42,2.45,14.9
TM2,low,379.1526973,historic,1984,3,8,29.82,0,92.78,6.02,19.22
TM2,low,379.1526973,historic,1984,4,8,48.17,0,62.13,5.42,19.16
TM2,low,379.1526973,historic,1984,5,8,92.2,0,12.38,11.28,26.86
TM2,low,379.1526973,historic,1985,11,7,20.15,0,286.54,4.58,13.63
TM2,low,379.1526973,historic,1985,12,7,14.37,0,69.72,1.77,11.2
TM2,low,379.1526973,historic,1985,1,7,19.66,0,35.01,0.49,11.65
TM2,low,379.1526973,historic,1985,2,7,21.02,0,111.8,2.45,16.44
TM2,low,379.1526973,historic,1985,3,7,29.36,0,141.68,2.34,14.95
TM2,low,379.1526973,historic,1985,4,7,51.57,0,9.22,8.05,22.9
TM2,low,379.1526973,historic,1985,5,7,88.35,0,1.48,8.92,24.55
TM2,low,379.1526973,historic,1986,10,9,63.04,0,35.98,8.84,23.46
TM2,low,379.1526973,historic,1986,11,9,25.63,0,193.88,3.15,13.55
TM2,low,379.1526973,historic,1986,12,9,18.21,0,94.94,2.33,12.22
TM2,low,379.1526973,historic,1986,1,9,21.01,0,229.71,5.23,14.2
TM2,low,379.1526973,historic,1986,2,9,0,0,503.71,5.81,15.25
TM2,low,379.1526973,historic,1986,3,9,0,0,220,6.94,19.22
TM2,low,379.1526973,historic,1986,4,9,0,0,49.45,6.83,19.95
TM2,low,379.1526973,historic,1986,5,9,20.58,0,44.64,9.56,24.69
TM2,low,379.1526973,historic,1986,6,9,110.64,0,1.82,13.87,30.29
TM2,low,379.1526973,historic,1987,10,8,65.25,0,20.17,9.21,24.39
TM2,low,379.1526973,historic,1987,11,8,33,0,30.96,4.69,20.37
TM2,low,379.1526973,historic,1987,12,8,18.6,0,86.41,2.25,12.93
TM2,low,379.1526973,historic,1987,1,8,19.76,0,153.17,0.86,11.43
TM2,low,379.1526973,historic,1987,2,8,20.9,0,147.56,3.3,15.07
TM2,low,379.1526973,historic,1987,3,8,19.76,0,217.22,4.61,16.18
TM2,low,379.1526973,historic,1987,4,8,52.98,0,11.3,8.78,24.88
TM2,low,379.1526973,historic,1987,5,8,92.98,0,5.54,11.83,27.21
TM2,low,379.1526973,historic,1988,11,9,31.81,0,107.79,5.24,16.12
TM2,low,379.1526973,historic,1988,12,9,16.17,0,329.77,2.94,10.98
TM2,low,379.1526973,historic,1988,1,9,19.11,0,189.99,2.89,12.73
TM2,low,379.1526973,historic,1988,2,9,22.11,0,14.37,3.88,19.03
TM2,low,379.1526973,historic,1988,3,9,32.19,0,29.1,4.86,19.88
TM2,low,379.1526973,historic,1988,4,9,37.69,0,104.99,7.94,20.56
TM2,low,379.1526973,historic,1988,5,9,51.54,0,62.6,8.21,22.9
TM2,low,379.1526973,historic,1988,6,9,36.11,0,21.48,12.8,28.69
TM2,low,379.1526973,historic,1988,7,9,128.44,0,0.36,17.98,35.89
TM2,low,379.1526973,historic,1989,12,6,17.5,0,131.82,1.94,13.2
TM2,low,379.1526973,historic,1989,1,6,20.08,0,70.58,1.05,12.53
TM2,low,379.1526973,historic,1989,2,6,19.76,0,69.82,1.43,12.81
TM2,low,379.1526973,historic,1989,3,6,0,0,392.25,5.85,15.81
TM2,low,379.1526973,historic,1989,4,6,35.04,0,47.65,8.82,23.34
TM2,low,379.1526973,historic,1989,5,6,89.27,0,13.39,9.6,24.98
TM2,low,379.1526973,historic,1990,10,10,21.01,0,127.8,9.3,22.64
TM2,low,379.1526973,historic,1990,11,10,26.05,0,62.61,5.29,19.55
TM2,low,379.1526973,historic,1990,12,10,17.51,0,0.08,2.11,14.6
TM2,low,379.1526973,historic,1990,1,10,18.68,0,224.45,1.79,12.87
TM2,low,379.1526973,historic,1990,2,10,19.59,0,125.79,0.76,12.88
TM2,low,379.1526973,historic,1990,3,10,31.97,0,81,5.33,18.79
TM2,low,379.1526973,historic,1990,4,10,52.14,0,24.36,8.89,23.18
TM2,low,379.1526973,historic,1990,5,10,0,0,163.12,10.18,23.43
TM2,low,379.1526973,historic,1990,6,10,80.01,0,2.83,12.06,28.84
TM2,low,379.1526973,historic,1990,7,10,127.47,0,0.23,16.78,34.28
TM2,low,379.1526973,historic,1991,11,9,31.65,0,39.61,3.81,17.95
TM2,low,379.1526973,historic,1991,12,9,17.3,0,51.62,-0.82,11.18
TM2,low,379.1526973,historic,1991,1,9,20.85,0,35.44,1.68,14.32
TM2,low,379.1526973,historic,1991,2,9,22.6,0,89.5,5.38,19.17
TM2,low,379.1526973,historic,1991,3,9,0,0,492.37,2.85,12.45
TM2,low,379.1526973,historic,1991,4,9,23.75,0,32.65,5.72,18.72
TM2,low,379.1526973,historic,1991,5,9,73.17,0,42.03,7.95,22.3
TM2,low,379.1526973,historic,1991,6,9,40.86,0,26.36,11.51,28.03
TM2,low,379.1526973,historic,1991,7,9,127.77,0,0.36,16.9,34.12
TM2,low,379.1526973,historic,1992,11,7,32.74,0,43.22,5.85,18.6
TM2,low,379.1526973,historic,1992,12,7,18.76,0,122.81,2.24,13.51
TM2,low,379.1526973,historic,1992,1,7,20.09,0,87.79,1.48,11.95
TM2,low,379.1526973,historic,1992,2,7,12.89,0,308,6.01,15.9
TM2,low,379.1526973,historic,1992,3,7,21.34,0,138.02,6.48,17.45
TM2,low,379.1526973,historic,1992,4,7,51.66,0,67.91,8.56,22.59
TM2,low,379.1526973,historic,1992,5,7,95.38,0,1.85,12.73,29.45
TM2,low,379.1526973,historic,1993,11,10,32.39,0,20.44,5.68,17.87
TM2,low,379.1526973,historic,1993,12,10,16.88,0,276.79,1.97,10.82
TM2,low,379.1526973,historic,1993,1,10,13.29,0,450.48,2.27,11.16
TM2,low,379.1526973,historic,1993,2,10,0,0,279.47,3.81,12.81
TM2,low,379.1526973,historic,1993,3,10,0,0,138.3,7.76,18.23
TM2,low,379.1526973,historic,1993,4,10,0,0,89.11,6.83,18.99
TM2,low,379.1526973,historic,1993,5,10,0,0,67.26,10.3,23.99
TM2,low,379.1526973,historic,1993,6,10,0,0,46.2,13.47,28.07
TM2,low,379.1526973,historic,1993,7,10,6.6,0,0,15.65,32.46
TM2,low,379.1526973,historic,1993,8,10,140.58,0,21.37,15.03,32.51
TM2,low,379.1526973,recent,1994,11,7,32.43,0,79.47,4.2,17.97
TM2,low,379.1526973,recent,1994,12,7,18.75,0,162.25,2.04,12.54
TM2,low,379.1526973,recent,1994,1,7,21.32,0,91.36,3.02,14.61
TM2,low,379.1526973,recent,1994,2,7,19.78,0,204.25,2.5,13.12
TM2,low,379.1526973,recent,1994,3,7,32.42,0,25.49,5.9,19.5
TM2,low,379.1526973,recent,1994,4,7,50.48,0,72.06,7.38,21.47
TM2,low,379.1526973,recent,1994,5,7,87.13,0,51.24,10.31,24.26
TM2,low,379.1526973,recent,1995,12,9,15.92,0,238.34,1.61,10.16
TM2,low,379.1526973,recent,1995,1,9,9.37,0,614.0399,5.18,11.5
TM2,low,379.1526973,recent,1995,2,9,6.27,0,39.13,5.48,16.8
TM2,low,379.1526973,recent,1995,3,9,0,0,508,5.07,14.49
TM2,low,379.1526973,recent,1995,4,9,0,0,159.38,5.9,18.6
TM2,low,379.1526973,recent,1995,5,9,0,0,103.12,8.99,22.12
TM2,low,379.1526973,recent,1995,6,9,0,0,71.06,12.44,27.3
TM2,low,379.1526973,recent,1995,7,9,0,0,0.93,15.26,32.41
TM2,low,379.1526973,recent,1995,8,9,158.54,0,0,15.56,33.72
TM2,low,379.1526973,recent,1996,1,8,18.01,0,243.8,3.63,12.86
TM2,low,379.1526973,recent,1996,2,8,0,0,288.84,6.02,15.3
TM2,low,379.1526973,recent,1996,3,8,11.56,0,101.15,5.64,18.23
TM2,low,379.1526973,recent,1996,4,8,0,0,137.35,7.09,20.6
TM2,low,379.1526973,recent,1996,5,8,0,0,151.11,10.2,24.36
TM2,low,379.1526973,recent,1996,6,8,0,0,6.47,14.16,29.9
TM2,low,379.1526973,recent,1996,7,8,0,0,0.99,18.4,35.45
TM2,low,379.1526973,recent,1996,8,8,170.25,0,0,16.69,35.22
TM2,low,379.1526973,recent,1997,11,7,31.65,0,129.81,6.42,17.36
TM2,low,379.1526973,recent,1997,12,7,10.61,0,503.04,4.66,12.64
TM2,low,379.1526973,recent,1997,1,7,4.09,0,426.35,3.99,12.38
TM2,low,379.1526973,recent,1997,2,7,0,0,12.95,3.72,16.32
TM2,low,379.1526973,recent,1997,3,7,20.12,0,63.14,6.13,20.27
TM2,low,379.1526973,recent,1997,4,7,50.57,0,48.17,7.68,21.37
TM2,low,379.1526973,recent,1997,5,7,94.46,0,16.76,12.65,28.31
TM2,low,379.1526973,recent,1998,11,10,17.12,0,250.46,7.97,16.69
TM2,low,379.1526973,recent,1998,12,10,11.3,0,103.92,3.46,12.65
TM2,low,379.1526973,recent,1998,1,10,4.16,0,443.51,5.17,11.67
TM2,low,379.1526973,recent,1998,2,10,0,0,492.31,4.84,11.16
TM2,low,379.1526973,recent,1998,3,10,0,0,144.15,5.68,16.87
TM2,low,379.1526973,recent,1998,4,10,0,0,125.83,6.58,17.49
TM2,low,379.1526973,recent,1998,5,10,0,0,175.93,8.01,18.23
TM2,low,379.1526973,recent,1998,6,10,0,0,32.34,12.46,26.04
TM2,low,379.1526973,recent,1998,7,10,5.04,0,0.11,17.05,33.55
TM2,low,379.1526973,recent,1998,8,10,170.12,0,0,16.61,34.98
TM2,low,379.1526973,recent,1999,11,7,28.48,0,239.29,5.52,14.6
TM2,low,379.1526973,recent,1999,12,7,18.01,0,105.32,1.2,11.76
TM2,low,379.1526973,recent,1999,1,7,20.5,0,169.02,2.83,12.23
TM2,low,379.1526973,recent,1999,2,7,12.42,0,300.24,3.27,12.01
TM2,low,379.1526973,recent,1999,3,7,29.8,0,97.48,3.98,14.52
TM2,low,379.1526973,recent,1999,4,7,48.61,0,62.41,6.05,19.33
TM2,low,379.1526973,recent,1999,5,7,88.57,0,8.85,8.96,24.81
TM2,low,379.1526973,recent,2000,11,8,32.88,0,116.84,7.01,17.82
TM2,low,379.1526973,recent,2000,12,8,19.37,0,32.82,3.14,15.13
TM2,low,379.1526973,recent,2000,1,8,19.99,0,253.91,4.21,12.58
TM2,low,379.1526973,recent,2000,2,8,0,0,435.17,5.43,13.28
TM2,low,379.1526973,recent,2000,3,8,0,0,121.38,5.37,17.18
TM2,low,379.1526973,recent,2000,4,8,26.05,0,61.85,8.39,22.09
TM2,low,379.1526973,recent,2000,5,8,70.41,0,45.68,10.91,24.64
TM2,low,379.1526973,recent,2000,6,8,105.34,0,13.7,15.03,31.73
TM2,low,379.1526973,recent,2001,11,7,29.77,0,37.83,3.19,14.04
TM2,low,379.1526973,recent,2001,12,7,19.29,0,56.7,3.92,13.91
TM2,low,379.1526973,recent,2001,1,7,20.59,0,154.54,2.14,12.99
TM2,low,379.1526973,recent,2001,2,7,18.5,0,220.7,3.18,12.56
TM2,low,379.1526973,recent,2001,3,7,32.68,0,81.36,6.69,19.38
TM2,low,379.1526973,recent,2001,4,7,47.95,0,80.63,5.57,18.63
TM2,low,379.1526973,recent,2001,5,7,96.88,0,0.79,13.98,30.17
TM2,low,379.1526973,recent,2002,11,7,30.19,0,231.26,7.62,17
TM2,low,379.1526973,recent,2002,12,7,11.78,0,337.83,4.39,11.04
TM2,low,379.1526973,recent,2002,1,7,17.23,0,146,2.47,11.65
TM2,low,379.1526973,recent,2002,2,7,21.36,0,82.04,4.11,16.03
TM2,low,379.1526973,recent,2002,3,7,30.6,0,130.27,3.93,16.59
TM2,low,379.1526973,recent,2002,4,7,50.33,0,34.06,7.82,20.81
TM2,low,379.1526973,recent,2002,5,7,89.04,0,37.12,9.93,24.35
TM2,low,379.1526973,recent,2003,12,8,12.62,0,525.09,4.62,12.58
TM2,low,379.1526973,recent,2003,1,8,18.84,0,153.31,6.21,14.62
TM2,low,379.1526973,recent,2003,2,8,20.96,0,86.4,3.63,14.95
TM2,low,379.1526973,recent,2003,3,8,31.53,0,110.56,5.55,17.4
TM2,low,379.1526973,recent,2003,4,8,0,0,224.64,5.27,15.3
TM2,low,379.1526973,recent,2003,5,8,0,0,55.36,9.8,23.94
TM2,low,379.1526973,recent,2003,6,8,81.35,0,0.15,14.46,31.22
TM2,low,379.1526973,recent,2003,7,8,130.96,0,0.17,18.86,35.82
TM2,low,379.1526973,recent,2004,12,6,15.89,0,365.21,4.25,11.96
TM2,low,379.1526973,recent,2004,1,6,19.94,0,138.08,3.19,11.35
TM2,low,379.1526973,recent,2004,2,6,10.4,0,294.18,4.19,13.06
TM2,low,379.1526973,recent,2004,3,6,34.14,0,49.29,8.33,21.89
TM2,low,379.1526973,recent,2004,4,6,51.53,0,20.26,8.43,22.47
TM2,low,379.1526973,recent,2004,5,6,90.4,0,10.76,10.3,25.6
TM2,low,379.1526973,recent,2005,11,10,30.44,0,66.72,5.29,15.97
TM2,low,379.1526973,recent,2005,12,10,17.33,0,246.42,4.04,13.4
TM2,low,379.1526973,recent,2005,1,10,19.14,0,196.25,3.72,11.22
TM2,low,379.1526973,recent,2005,2,10,21.82,0,92.43,6.04,15.7
TM2,low,379.1526973,recent,2005,3,10,30.98,0,174.91,6.85,18.29
TM2,low,379.1526973,recent,2005,4,10,48.57,0,77.1,6.33,18.99
TM2,low,379.1526973,recent,2005,5,10,0,0,155.8,10.72,23.18
TM2,low,379.1526973,recent,2005,6,10,0,0,55.46,11.96,26.53
TM2,low,379.1526973,recent,2005,7,10,5.03,0,0,19.2,35.83
TM2,low,379.1526973,recent,2005,8,10,171.4,0,0,17.61,35.15
TM2,low,379.1526973,recent,2006,11,8,33.15,0,131.67,6.83,18.51
TM2,low,379.1526973,recent,2006,12,8,12.54,0,537.64,4.87,13.16
TM2,low,379.1526973,recent,2006,1,8,15.64,0,199.45,4.74,12.87
TM2,low,379.1526973,recent,2006,2,8,7.51,0,155.66,3.97,16.39
TM2,low,379.1526973,recent,2006,3,8,0,0,349.19,3.6,11.9
TM2,low,379.1526973,recent,2006,4,8,0,0,269.56,7.78,17.43
TM2,low,379.1526973,recent,2006,5,8,0,0,25.78,11.73,26.77
TM2,low,379.1526973,recent,2006,6,8,87.98,0,4.22,15.93,31.94
TM2,low,379.1526973,recent,2007,12,6,18.93,0,201.36,3.47,12.7
TM2,low,379.1526973,recent,2007,1,6,20.5,0,12.59,1.19,13.71
TM2,low,379.1526973,recent,2007,2,6,13.07,0,300.69,4.83,14.33
TM2,low,379.1526973,recent,2007,3,6,33.34,0,24.23,7.11,20.82
TM2,low,379.1526973,recent,2007,4,6,50.39,0,83.37,7.27,21.4
TM2,low,379.1526973,recent,2007,5,6,92.14,0,26.89,11.04,27.03
TM2,low,379.1526973,recent,2008,11,7,33.73,0,32.83,7.15,19.79
TM2,low,379.1526973,recent,2008,12,7,18.3,0,186.13,2.42,11.3
TM2,low,379.1526973,recent,2008,1,7,18.85,0,259.38,2.71,10.37
TM2,low,379.1526973,recent,2008,2,7,19.98,0,162.67,3.61,14.11
TM2,low,379.1526973,recent,2008,3,7,31.71,0,24.13,5.12,18.27
TM2,low,379.1526973,recent,2008,4,7,49.55,0,17.7,5.97,21.14
TM2,low,379.1526973,recent,2008,5,7,91.59,0,4.93,11.25,26.08
TM2,low,379.1526973,recent,2009,11,9,33.45,0,100.38,7.9,18.34
TM2,low,379.1526973,recent,2009,12,9,18.02,0,132.33,1.85,10.98
TM2,low,379.1526973,recent,2009,1,9,21.68,0,78.11,3.9,15.25
TM2,low,379.1526973,recent,2009,2,9,12.2,0,308.53,4.36,13.45
TM2,low,379.1526973,recent,2009,3,9,23.22,0,130.88,4.94,16.67
TM2,low,379.1526973,recent,2009,4,9,49.89,0,19.71,6.75,21.04
TM2,low,379.1526973,recent,2009,5,9,10.35,0,105.58,12.44,26.84
TM2,low,379.1526973,recent,2009,6,9,45.25,0,14.31,13.68,28.34
TM2,low,379.1526973,recent,2009,7,9,128.94,0,0,17.59,34.64
TM2,low,379.1526973,recent,2010,11,9,32.29,0,57.35,5.87,17.4
TM2,low,379.1526973,recent,2010,12,9,18.19,0,144.93,2.32,11.29
TM2,low,379.1526973,recent,2010,1,9,18.61,0,324.15,4.97,11.68
TM2,low,379.1526973,recent,2010,2,9,18.4,0,146.45,5.5,14.12
TM2,low,379.1526973,recent,2010,3,9,31,0,102.05,4.87,16.64
TM2,low,379.1526973,recent,2010,4,9,0,0,216.34,5.56,16.41
TM2,low,379.1526973,recent,2010,5,9,0,0,54.45,7.55,20.84
TM2,low,379.1526973,recent,2010,6,9,84.86,0,2.73,14.03,28.9
TM2,low,379.1526973,recent,2010,7,9,127.64,0,0,17.24,33.71
TM2,low,379.1526973,recent,2011,11,10,25.72,0,150.51,5.54,16.12
TM2,low,379.1526973,recent,2011,12,10,4.67,0,364,5.43,12.38
TM2,low,379.1526973,recent,2011,1,10,16.74,0,61.03,3.14,12.84
TM2,low,379.1526973,recent,2011,2,10,4.59,0,200.92,2.73,13.68
TM2,low,379.1526973,recent,2011,3,10,0,0,376.79,5.41,13.32
TM2,low,379.1526973,recent,2011,4,10,0,0,41.47,6.38,18.6
TM2,low,379.1526973,recent,2011,5,10,0,0,107.79,7.95,20.96
TM2,low,379.1526973,recent,2011,6,10,0,0,67.66,12.81,26.2
TM2,low,379.1526973,recent,2011,7,10,5.98,0,0,16.49,31.66
TM2,low,379.1526973,recent,2011,8,10,168.69,0,0,16.78,33.26
TM2,low,379.1526973,recent,2012,11,8,31.26,0,53.61,5.06,15.24
TM2,low,379.1526973,recent,2012,12,8,19.16,0,6.91,2.3,14.62
TM2,low,379.1526973,recent,2012,1,8,21.61,0,190.14,3.66,14.96
TM2,low,379.1526973,recent,2012,2,8,21.23,0,64.04,3.98,15.43
TM2,low,379.1526973,recent,2012,3,8,0,0,327.86,4.94,14.26
TM2,low,379.1526973,recent,2012,4,8,0,0,142.06,7.59,19.27
TM2,low,379.1526973,recent,2012,5,8,49.91,0,2.87,10.83,25.9
TM2,low,379.1526973,recent,2012,6,8,109.1,0,10.01,13.41,29.16
TM2,low,379.1526973,recent,2013,11,7,29.86,0,243.27,7.77,16.92
TM2,low,379.1526973,recent,2013,12,7,8.9,0,400.41,3.79,11.3
TM2,low,379.1526973,recent,2013,1,7,18.32,0,29.54,1.69,13.05
TM2,low,379.1526973,recent,2013,2,7,21.02,0,24.4,2.88,15.93
TM2,low,379.1526973,recent,2013,3,7,32.59,0,82.7,6.47,19.42
TM2,low,379.1526973,recent,2013,4,7,52.1,0,32.13,9.05,22.9
TM2,low,379.1526973,recent,2013,5,7,91.67,0,14.25,11.78,25.69
TM2,low,379.1526973,recent,2014,10,8,70.37,0,8.93,10.04,23.95
TM2,low,379.1526973,recent,2014,11,8,33.48,0,58.61,6.77,19.25
TM2,low,379.1526973,recent,2014,12,8,19.07,0,12.51,2,14.73
TM2,low,379.1526973,recent,2014,1,8,23.28,0,19.63,5.62,18.93
TM2,low,379.1526973,recent,2014,2,8,15.94,0,274.51,5.86,15.57
TM2,low,379.1526973,recent,2014,3,8,0,0,256.49,7.6,18.54
TM2,low,379.1526973,recent,2014,4,8,48.3,0,42.91,8.58,21.74
TM2,low,379.1526973,recent,2014,5,8,93.17,0,10.62,12.14,27.19
TM2,low,379.1526973,recent,2015,11,7,29.07,0,120.85,7.43,17.44
TM2,low,379.1526973,recent,2015,12,7,7.76,0,395.43,6.88,13.21
TM2,low,379.1526973,recent,2015,1,7,19.18,0,3.72,5.11,16
TM2,low,379.1526973,recent,2015,2,7,22.37,0,118.59,7.37,18.57
TM2,low,379.1526973,recent,2015,3,7,34.14,0,14.5,8.45,21.72
TM2,low,379.1526973,recent,2015,4,7,51.06,0,66.37,7.95,21.99
TM2,low,379.1526973,recent,2015,5,7,89.93,0,3.59,10.69,24.71
TM2,low,379.1526973,recent,2016,12,6,18.44,0,215.53,3.24,11.22
TM2,low,379.1526973,recent,2016,1,6,17.71,0,376.6,4.97,12.22
TM2,low,379.1526973,recent,2016,2,6,22.56,0,51.9,6.39,18.15
TM2,low,379.1526973,recent,2016,3,6,0,0,363.65,7.09,17.03
TM2,low,379.1526973,recent,2016,4,6,41.9,0,47,9.27,22.24
TM2,low,379.1526973,recent,2016,5,6,91.39,0,24.28,12.08,25.08
TM2,low,379.1526973,recent,2017,11,10,26.65,0,123.82,7.32,17.05
TM2,low,379.1526973,recent,2017,12,10,7.75,0,302.91,2.77,11.98
TM2,low,379.1526973,recent,2017,1,10,3.98,0,438.86,3.18,11.18
TM2,low,379.1526973,recent,2017,2,10,0,0,438.69,6.08,13.65
TM2,low,379.1526973,recent,2017,3,10,0,0,146.5,6.88,17.93
TM2,low,379.1526973,recent,2017,4,10,0,0,169.73,7.73,18.41
TM2,low,379.1526973,recent,2017,5,10,0,0,6.35,11.83,27
TM2,low,379.1526973,recent,2017,6,10,0,0,20.14,16.05,31.15
TM2,low,379.1526973,recent,2017,7,10,82.92,0,0,19.26,35.91
TM2,low,379.1526973,recent,2017,8,10,176.34,0,0.1,19.41,35.25
TM2,low,379.1526973,recent,2018,12,7,19.73,0,12.25,3.84,15.44
TM2,low,379.1526973,recent,2018,1,7,21.89,0,192.19,5.58,14.16
TM2,low,379.1526973,recent,2018,2,7,21.31,0,18.02,3.35,16.45
TM2,low,379.1526973,recent,2018,3,7,1.58,0,297.06,4.78,15.52
TM2,low,379.1526973,recent,2018,4,7,0,0,154.15,7.93,20.64
TM2,low,379.1526973,recent,2018,5,7,51.88,0,11.73,11.26,25.64
TM2,low,379.1526973,recent,2018,6,7,111.58,0,0.04,14.24,31.21
TM2,low,379.1526973,recent,2019,12,8,19.21,0,119.31,4.4,13.06
TM2,low,379.1526973,recent,2019,1,8,20.42,0,268.02,5.4,14.1
TM2,low,379.1526973,recent,2019,2,8,0,0,509.26,2.93,10.67
TM2,low,379.1526973,recent,2019,3,8,0,0,218.59,5.84,14.87
TM2,low,379.1526973,recent,2019,4,8,0,0,69.03,10.26,21.91
TM2,low,379.1526973,recent,2019,5,8,0,0,142.21,9.82,22.52
TM2,low,379.1526973,recent,2019,6,8,0,0,2.13,15.77,31.45
TM2,low,379.1526973,recent,2019,7,8,104.99,0,0,17.77,33.2
TM2,low,379.1526973,recent,2020,10,9,70.28,0,2.29,9.48,24.3
TM2,low,379.1526973,recent,2020,11,9,34.15,0,28.86,7.34,20.42
TM2,low,379.1526973,recent,2020,12,9,18.99,0,248.82,5.49,12.79
TM2,low,379.1526973,recent,2020,1,9,21.27,0,108.61,4.8,12.91
TM2,low,379.1526973,recent,2020,2,9,22.34,0,0,5.18,18.52
TM2,low,379.1526973,recent,2020,3,9,30.79,0,100.34,5.05,15.92
TM2,low,379.1526973,recent,2020,4,9,51.26,0,53.28,8.88,21.51
TM2,low,379.1526973,recent,2020,5,9,44.48,0,82.22,12.37,25.76
TM2,low,379.1526973,recent,2020,6,9,111.69,0,6.85,15.2,30.46
TM2,low,379.1526973,recent,2021,12,6,19.63,0,94.64,4.09,15.02
TM2,low,379.1526973,recent,2021,1,6,21.6,0,135.71,4.67,13.98
TM2,low,379.1526973,recent,2021,2,6,21.48,0,93.82,4.99,15.5
TM2,low,379.1526973,recent,2021,3,6,30.64,0,110.64,4.45,16.23
TM2,low,379.1526973,recent,2021,4,6,52.01,0,9.33,8.3,23.51
TM2,low,379.1526973,recent,2021,5,6,93.54,0,0.31,12.07,27.71
TM2,low,379.1526973,recent,2022,11,7,31.51,0,61.95,8.25,17.52
TM2,low,379.1526973,recent,2022,12,7,14.36,0,301.88,3.92,11.1
TM2,low,379.1526973,recent,2022,1,7,21.93,0,22.39,4.45,15.58
TM2,low,379.1526973,recent,2022,2,7,22.11,0,1.58,4.67,18.33
TM2,low,379.1526973,recent,2022,3,7,33.22,0,36.25,7.28,20.28
TM2,low,379.1526973,recent,2022,4,7,34.29,0,109.72,7.76,20.84
TM2,low,379.1526973,recent,2022,5,7,90.41,0,10.5,10.63,25.34
TM2,low,379.1526973,recent,2023,10,9,72.33,0,0,13.19,27.77
TM2,low,379.1526973,recent,2023,11,9,31.28,0,92.9,4.89,15.59
TM2,low,379.1526973,recent,2023,12,9,15.91,0,348.16,3.53,11.23
TM2,low,379.1526973,recent,2023,1,9,12.99,0,389.52,4.52,12.38
TM2,low,379.1526973,recent,2023,2,9,8.59,0,116.2,2.6,12.83
TM2,low,379.1526973,recent,2023,3,9,0,0,336.06,3.97,12.21
TM2,low,379.1526973,recent,2023,4,9,2.43,0,27.98,7.4,20.57
TM2,low,379.1526973,recent,2023,5,9,74.35,0,34.84,11.56,24.57
TM2,low,379.1526973,recent,2023,6,9,109.05,0,8.09,13.92,28.54
CP2,high,2244.132886,historic,1964,7,5,84.64,0,9.8,7.94,23.57
CP2,high,2244.132886,historic,1964,8,5,117.92,0,4.35,6.7,23.52
CP2,high,2244.132886,historic,1964,9,5,94.81,0,4.97,3.42,19.83
CP2,high,2244.132886,historic,1964,10,5,69.21,0,46.35,2.86,18.87
CP2,high,2244.132886,historic,1964,11,5,24.45,210.04,262.85,-5.19,4.91
CP2,high,2244.132886,historic,1965,8,4,87.19,0,143.93,5.83,20.79
CP2,high,2244.132886,historic,1965,9,4,82.46,0,29.97,2.54,17.57
CP2,high,2244.132886,historic,1965,10,4,67.89,0,18.48,1.41,18.94
CP2,high,2244.132886,historic,1965,11,4,25.32,155.99,328.02,-3.6,7.35
CP2,high,2244.132886,historic,1966,6,6,112.91,0,6.52,4.29,18.99
CP2,high,2244.132886,historic,1966,7,6,124.71,0,2.2,7.25,22.34
CP2,high,2244.132886,historic,1966,8,6,121.34,0,9.61,8.02,25.2
CP2,high,2244.132886,historic,1966,9,6,97.43,0,7.29,5.24,20.57
CP2,high,2244.132886,historic,1966,10,6,65.57,0,0.01,1.13,16.54
